FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry
501645,245,0.76,2014-04-30
501645,502480,5.9,2014-04-30
501646,211,876,2014-01-07
501646,502504,1.46,2014-01-07
501647,211,846,2014-04-30
501647,245,1.41,2014-04-30
501648,245,1.18,2013-12-27
501648,502480,9.46,2013-12-27
501649,502453,0.3,2011-05-05
501662,1457,1.4,2011-05-05
501672,341,0.76082,2014-05-06
501672,383,0.95102,2014-05-06
501672,415,1.90204,2014-05-06
501673,341,0.71855,2014-05-07
501673,415,1.79637,2014-05-07
501678,383,0.57058,2012-08-27
501678,1470,0.85,2011-05-05
501680,343,0.63401,2014-05-07
501680,1031,0.79252,2014-05-07
501680,1032,1.58503,2014-05-07
501683,502408,0.003,2011-09-12
501731,1501,0.865,2012-09-06
501732,1501,0.78,2012-09-06
501734,1501,0.68,2012-09-06
501773,196,0.07,2012-08-28
501773,1454,0.3,2012-08-28
501773,1494,0.2,2012-08-28
501773,502409,0.1,2012-08-28
501789,1482,1.1,2011-05-06
501798,341,1.00169,2011-05-06
501798,389,1.75296,2011-05-06
501798,415,2.50423,2011-05-06
501819,12,0.23,2012-08-30
501820,12,0.23,2012-08-30
501829,139,1.77,2014-03-14
501829,553,0.9,2014-03-14
501832,1501,0.285,2012-08-31
501833,1546,0.33,2012-08-03
501834,1546,0.285,2012-08-03
501854,1546,0.33,2012-08-17
501888,389,1.78994,2012-08-20
501899,867,0.2,2011-04-21
501901,1454,0.3,2012-08-30
501903,1454,0.3,2012-08-30
501912,502468,0.9,2012-09-04
501926,1454,0.3,2011-05-05
501934,1496,0.75,2012-08-13
501935,1496,0.75,2012-08-17
501942,1496,0.75,2012-08-17
501947,1607,1.95,2011-05-06
501956,1456,0.4,2011-04-19
501959,389,1.87128,2011-05-05
501961,341,1.04824,2014-09-12
501961,383,1.3103,2014-09-12
501961,415,2.62059,2014-09-12
501969,415,2.64159,2011-05-06
501969,1607,1.95,2013-02-22
501970,415,2.64159,2011-11-25
501970,1607,1.95,2013-02-22
502008,502504,1.49,2014-01-07
502011,245,0.32,2012-10-24
502011,990,0.5,2012-10-24
502020,1481,0.04,2011-05-03
502023,1496,0.75,2012-08-17
502025,1496,0.75,2012-08-17
502027,1496,0.75,2012-08-17
502035,1454,0.3,2012-08-30
502036,990,0.5,2011-04-08
502037,1461,0.55,2011-05-06
502039,1481,0.04,2011-05-05
502040,1481,0.04,2011-05-03
502041,987,1.75,2011-05-06
502058,1461,0.55,2013-06-19
502069,477,6.9,2014-05-23
502094,1496,0.75,2012-08-14
502097,1457,1.4,2011-05-06
502099,502468,0.9,2012-08-14
502108,1496,0.75,2012-08-14
502109,502468,0.9,2012-08-14
502110,428,0.322,2011-05-02
502112,196,0.19,2011-05-05
502112,1470,0.85,2011-05-05
502112,502459,0.76,2011-05-05
502113,341,0.16906,2011-05-11
502113,389,0.29586,2011-05-11
502113,415,0.42265,2011-05-11
502113,1454,0.3,2011-04-19
502114,341,0.22823,2011-05-11
502114,415,0.57058,2011-05-11
502114,1454,0.3,2011-04-13
502115,341,0.24091,2011-05-11
502115,415,0.60228,2011-05-11
502115,1454,0.3,2011-04-13
502115,1461,0.55,2011-04-13
502116,341,0.18598,2011-05-11
502116,389,0.32544,2011-05-11
502116,415,0.46495,2011-05-11
502116,1454,0.3,2011-04-27
502117,341,0.23669,2011-05-11
502117,415,0.59172,2011-05-11
502117,1454,0.3,2011-04-21
502117,1461,0.55,2011-04-21
502118,341,0.27613,2011-05-11
502118,389,0.48323,2011-05-11
502118,415,0.69033,2011-05-11
502118,1454,0.3,2011-04-27
502118,1461,0.55,2011-04-13
502120,341,0.16343,2011-05-11
502120,389,0.285,2011-05-11
502120,1454,0.3,2011-04-15
502121,341,0.18259,2011-05-11
502121,415,0.45645,2011-05-11
502121,1454,0.3,2011-04-15
502121,1461,0.55,2013-06-19
502123,341,0.16906,2011-05-11
502123,389,0.29586,2011-05-11
502123,415,0.42265,2011-05-11
502123,1454,0.3,2011-04-13
502124,341,0.1268,2011-05-11
502124,415,0.317,2011-05-11
502124,1454,0.3,2011-04-13
502125,341,0.25359,2011-05-11
502125,383,0.317,2011-05-11
502125,415,0.63398,2011-05-11
502125,1454,0.3,2011-04-15
502125,1461,0.55,2011-04-15
502126,341,0.23246,2011-05-11
502126,415,0.58115,2011-05-11
502126,1454,0.3,2011-04-15
502126,1461,0.55,2011-04-21
502127,341,0.16343,2011-05-11
502127,389,0.286,2011-05-11
502127,415,0.40858,2011-05-11
502127,1454,0.3,2011-04-13
502128,341,0.18597,2011-05-11
502128,415,0.46492,2011-05-11
502128,1454,0.3,2011-04-15
502128,1461,0.55,2011-04-21
502129,341,0.0634,2011-05-11
502129,415,0.15949,2011-05-11
502129,1454,0.3,2011-04-15
502129,1467,0.15,2011-04-15
502130,1454,0.3,2011-04-27
502131,341,0.1268,2011-05-11
502131,345,0.37162,2013-03-21
502131,415,0.317,2011-05-11
502131,1454,0.3,2011-04-13
502131,502488,0.2229,2013-03-21
502131,502489,0.4645,2013-03-21
502132,341,0.16906,2011-05-11
502132,389,0.29586,2011-05-11
502132,415,0.42265,2011-05-11
502132,1454,0.3,2011-04-15
502133,341,0.34236,2011-05-11
502133,389,0.59913,2011-05-11
502133,415,0.8559,2011-05-11
502133,1454,0.3,2011-05-05
502133,1461,0.55,2011-05-05
502134,1489,1.25,2011-11-22
502135,338,0.53,2011-07-25
502135,341,0.49873,2011-07-25
502135,383,0.62342,2011-07-25
502135,415,1.2468,2011-07-25
502135,1457,1.4,2011-07-25
502136,196,0.054,2011-07-28
502136,341,0.22823,2011-07-28
502136,383,0.28529,2011-07-28
502136,415,0.57058,2011-07-28
502136,1470,0.85,2011-07-28
502137,196,0.129,2011-07-28
502137,341,0.27895,2011-07-28
502137,383,0.34868,2011-07-28
502137,415,0.69738,2011-07-28
502137,1470,0.85,2011-08-31
502138,502462,5.74,2011-07-29
502139,1457,1.4,2011-07-29
502139,1670,0.73,2011-07-29
502139,502462,6.37,2011-07-29
502140,1461,0.55,2011-08-31
502141,502462,6.04,2011-07-29
502142,1470,0.85,2011-08-31
502142,502463,0.126,2011-07-29
502142,502464,0.63,2011-08-31
502143,26,0.14,2011-08-31
502143,1470,0.85,2011-08-31
502143,502464,0.7,2011-08-31
502144,341,0.37616,2011-07-29
502144,383,0.4702,2011-07-29
502144,415,0.9404,2011-07-29
502144,1470,0.85,2011-08-31
502145,196,0.39,2011-08-31
502145,383,1.1729,2012-08-16
502145,402,0.78,2011-08-31
502146,196,1.66,2011-08-31
502146,1457,1.4,2014-10-27
502147,196,1.42,2014-10-27
502147,1457,1.4,2014-10-27
502148,341,1.05566,2014-12-02
502148,383,1.31958,2014-12-02
502148,415,2.63915,2014-12-02
502150,341,0.989,2011-10-28
502150,383,1.2363,2011-10-28
502150,415,2.4725,2011-10-28
502151,1489,1.25,2011-11-22
502152,1455,1,2011-11-22
502153,341,1.0228,2011-12-09
502153,383,1.27853,2011-12-09
502153,385,0.1534,2011-12-09
502153,415,2.557,2011-12-09
502157,341,1.0138,2013-04-12
502157,383,1.2673,2013-04-12
502157,389,1.7742,2013-04-12
502157,415,2.5345,2013-04-12
502157,987,1.75,2013-04-12
502158,341,1.0518,2013-04-16
502158,383,1.3148,2013-04-16
502158,389,1.8407,2013-04-16
502158,415,2.6295,2013-04-16
502158,987,1.75,2013-04-16
502159,341,1.0539,2013-04-19
502159,383,1.3174,2013-04-19
502159,389,1.8443,2013-04-19
502159,415,2.6348,2013-04-19
502159,987,1.75,2013-04-19
502160,341,1.0539,2013-04-16
502160,383,1.3174,2013-04-16
502160,389,1.8443,2013-04-16
502160,415,2.6348,2015-06-02
502160,987,1.75,2013-04-16
502161,341,1.0529,2013-04-19
502161,383,1.3161,2013-04-19
502161,389,1.8426,2013-04-19
502161,415,2.6323,2013-04-19
502161,987,1.75,2013-04-19
502162,341,1.0979,2013-04-16
502162,383,1.3724,2013-04-16
502162,389,1.9213,2013-04-16
502162,415,2.7448,2013-04-16
502162,987,1.75,2013-04-16
502163,341,1.0558,2013-04-12
502163,383,1.3198,2013-04-12
502163,389,1.8477,2013-04-12
502163,415,2.6395,2013-04-12
502163,987,1.75,2013-04-12
502164,341,1.0722,2013-04-25
502164,383,1.3403,2013-04-25
502164,389,1.8764,2013-04-25
502164,415,2.6805,2013-04-25
502164,987,1.75,2013-04-25
502165,341,1.098,2013-04-19
502165,383,1.3725,2013-04-19
502165,389,1.9215,2013-04-19
502165,415,2.745,2013-04-19
502165,987,1.75,2013-04-19
502167,341,1.0722,2013-04-25
502167,383,1.3403,2013-04-25
502167,389,1.8764,2013-04-25
502167,415,2.6805,2013-04-25
502167,987,1.75,2013-04-25
502168,341,1.041,2013-04-12
502168,383,1.3013,2013-04-12
502168,389,1.8218,2013-04-12
502168,415,2.6025,2013-04-12
502168,987,1.75,2013-04-12
502169,341,1.041,2013-04-25
502169,383,1.3013,2013-04-25
502169,389,1.8218,2013-04-25
502169,415,2.6025,2013-04-25
502169,987,1.75,2013-04-25
502170,341,1.0581,2013-04-12
502170,383,1.3226,2013-04-12
502170,389,1.8517,2013-04-12
502170,415,2.6453,2013-04-12
502170,987,1.75,2013-04-12
502171,341,1.0581,2013-04-12
502171,383,1.3226,2013-04-12
502171,389,1.8517,2013-04-12
502171,415,2.6453,2013-04-12
502171,987,1.75,2013-04-12
502172,341,1.0895,2013-04-16
502172,383,1.3619,2013-04-16
502172,389,1.9066,2013-04-16
502172,415,2.7238,2013-04-16
502172,987,1.75,2013-04-16
502173,341,1.098,2013-04-19
502173,383,1.3725,2013-04-19
502173,389,1.9215,2013-04-19
502173,415,2.745,2013-04-19
502173,987,1.75,2013-04-19
502174,341,1.0722,2013-04-16
502174,383,1.34025,2013-04-16
502174,389,1.87635,2013-04-16
502174,415,2.6805,2013-04-16
502174,987,1.75,2013-04-16
502176,341,1.0925,2013-04-25
502176,383,1.3656,2013-04-25
502176,389,1.9119,2013-04-25
502176,415,2.7313,2013-04-25
502176,987,1.75,2013-04-25
502178,341,1.0895,2013-04-25
502178,383,1.3619,2013-04-25
502178,389,1.9066,2013-04-25
502178,415,2.7238,2013-04-25
502178,987,1.75,2013-04-25
502179,341,1.098,2013-04-19
502179,383,1.3725,2013-04-19
502179,389,1.9215,2013-04-19
502179,415,2.745,2013-04-19
502179,987,1.75,2013-04-19
502180,341,1.0299,2013-04-11
502180,383,1.2834,2013-04-11
502180,389,1.8023,2013-04-11
502180,415,2.5748,2013-04-11
502180,987,1.75,2013-04-11
502181,341,1.0702,2013-04-11
502181,383,1.3378,2013-04-11
502181,389,1.8729,2013-04-11
502181,415,2.6755,2013-04-11
502181,987,1.75,2013-04-11
502182,341,1.0615,2013-04-11
502182,383,1.3269,2013-04-11
502182,389,1.858,2013-04-11
502182,415,2.6538,2013-04-11
502182,987,1.75,2013-04-12
502183,341,1.0615,2013-04-12
502183,383,1.3269,2013-04-12
502183,389,1.8576,2013-04-12
502183,415,2.6538,2013-04-12
502183,987,1.75,2013-04-12
502184,341,1.0715,2013-04-23
502184,383,1.3394,2013-04-23
502184,389,1.8751,2013-04-23
502184,415,2.6788,2013-04-23
502184,987,1.75,2013-04-23
502185,341,1.0559,2013-04-25
502185,383,1.3199,2013-04-25
502185,389,1.8478,2013-04-25
502185,415,2.6398,2013-04-25
502185,987,1.75,2013-04-25
502186,341,1.0715,2013-04-19
502186,383,1.3394,2013-04-19
502186,389,1.8751,2013-04-19
502186,415,2.6788,2013-04-19
502186,987,1.75,2013-04-19
502187,341,1.0715,2013-04-16
502187,383,1.3394,2013-04-16
502187,389,1.8751,2013-04-16
502187,415,2.6788,2013-04-16
502187,987,1.75,2013-04-16
502188,341,1.0101,2013-04-12
502188,383,1.2626,2013-04-12
502188,389,1.7677,2013-04-12
502188,415,2.5253,2013-04-12
502188,987,1.75,2013-04-12
502189,341,1.0565,2013-04-18
502189,383,1.3206,2013-04-18
502189,389,1.8489,2013-04-18
502189,415,2.6413,2013-04-18
502189,987,1.75,2013-04-18
502190,341,1.0731,2013-04-19
502190,383,1.3414,2013-04-19
502190,389,1.8779,2013-04-19
502190,415,2.68275,2013-06-26
502190,987,1.75,2013-04-19
502191,341,1.0434,2013-04-19
502191,383,1.3043,2013-06-26
502191,389,1.826,2013-04-19
502191,415,2.6085,2013-04-19
502191,987,1.75,2013-04-19
502192,341,1.0434,2013-04-18
502192,383,1.3043,2013-04-18
502192,389,1.826,2013-04-18
502192,415,2.6085,2013-04-18
502192,987,1.75,2013-04-18
502193,341,1.0471,2013-04-12
502193,383,1.3089,2013-04-12
502193,389,1.8324,2013-04-12
502193,415,2.6178,2013-04-12
502193,987,1.75,2013-04-12
502194,341,1.0471,2013-04-25
502194,383,1.3089,2013-04-25
502194,389,1.8324,2013-04-25
502194,415,2.6178,2013-04-25
502194,987,1.75,2013-04-25
502195,341,1.0471,2013-04-25
502195,383,1.3089,2013-04-25
502195,389,1.8324,2013-04-25
502195,415,2.6178,2013-04-25
502195,987,1.75,2013-04-25
502196,341,1.0609,2013-04-23
502196,383,1.3261,2013-04-23
502196,389,1.8566,2013-04-23
502196,415,2.6522,2013-04-23
502196,987,1.75,2013-04-23
502198,341,1.0609,2013-04-23
502198,383,1.3261,2013-04-23
502198,389,1.8566,2013-04-23
502198,415,2.6522,2013-04-23
502198,987,1.75,2013-04-23
502199,341,1.0609,2013-04-23
502199,383,1.3261,2013-04-23
502199,389,1.8566,2013-04-23
502199,415,2.6522,2013-04-23
502199,987,1.75,2013-04-23
502201,341,1.0609,2013-04-23
502201,383,1.3261,2013-04-23
502201,389,1.8566,2013-04-23
502201,415,2.6522,2013-04-23
502201,987,1.75,2013-04-23
502202,341,1.0773,2013-04-12
502202,383,1.3466,2013-04-12
502202,389,1.8783,2013-04-12
502202,415,2.6933,2013-04-12
502202,987,1.75,2014-06-02
502202,1678,1.0089,2013-04-12
502202,1679,2.1546,2013-04-12
502203,341,1.0815,2013-04-12
502203,383,1.3519,2013-04-12
502203,389,1.8926,2013-04-12
502203,415,2.7038,2013-04-12
502203,987,1.75,2013-04-12
502203,1678,1.0058,2013-04-12
502203,1679,2.163,2013-04-12
502204,341,1.0154,2013-04-16
502204,383,1.2693,2013-04-16
502204,389,1.777,2013-04-16
502204,415,2.5385,2013-04-16
502204,1455,1,2013-04-16
502205,341,1.082,2013-04-16
502205,383,1.3525,2013-04-16
502205,1455,1,2013-04-16
502205,1678,0.6,2013-04-16
502205,1679,1,2013-04-16
502207,341,1.064,2013-04-16
502207,383,1.33,2013-04-16
502207,389,1.862,2013-04-16
502207,415,2.66,2013-04-16
502207,801,0.6,2013-04-16
502207,987,1.75,2013-04-16
502211,341,1.0722,2013-04-25
502211,383,1.3403,2013-04-25
502211,389,1.8764,2013-04-25
502211,415,2.6805,2013-04-25
502211,987,1.75,2013-04-25
502212,341,1.0895,2015-03-26
502212,383,1.3619,2015-03-26
502212,415,2.7238,2015-03-26
502213,568,0.31,2013-02-05
502213,1267,0.16,2013-02-05
502213,1454,0.3,2013-02-06
502213,502486,0.21,2013-02-05
502213,502487,0.42,2013-02-05
502214,568,0.31,2013-02-05
502214,1454,0.3,2013-02-06
502214,502486,0.21,2013-02-05
502214,502487,0.42,2013-02-05
502215,1454,0.3,2013-02-06
502215,502486,0.21,2013-02-05
502216,1454,0.3,2013-02-06
502216,502486,0.21,2013-02-06
502217,1454,0.3,2013-02-06
502217,502486,0.21,2013-02-06
502218,1454,0.3,2013-02-06
502218,502486,0.21,2013-02-06
502219,1454,0.3,2013-02-06
502219,502486,0.21,2013-02-06
502220,341,0.4776,2013-04-29
502220,383,0.596,2013-04-29
502220,428,0.14328,2013-04-29
502220,640,0.28656,2013-04-29
502220,1454,0.3,2013-02-06
502221,341,1.0811,2013-04-29
502221,383,1.3514,2013-04-29
502221,428,0.32432,2013-04-29
502221,640,0.64865,2013-04-29
502221,1454,0.3,2013-02-07
502222,341,1.03128,2013-04-29
502222,383,1.2891,2013-04-29
502222,428,0.30938,2013-04-29
502222,640,0.60877,2013-04-29
502222,1454,0.3,2013-02-07
502223,341,0.9848,2012-12-28
502223,383,1.231,2012-12-28
502223,415,2.462,2012-12-28
502223,502485,2.09,2012-12-28
502226,341,1.18243,2012-09-17
502226,385,0.17736,2012-09-17
502226,428,0.35,2012-10-25
502228,341,1.0355,2012-10-02
502228,383,1.29438,2012-10-02
502228,415,2.58876,2012-10-02
502229,341,0.57481,2012-10-02
502229,383,0.7185,2012-10-02
502229,415,1.43702,2012-10-02
502230,341,0.72696,2012-10-02
502230,383,0.90871,2012-10-02
502230,415,1.81741,2012-10-02
502231,12,0.5,2012-10-02
502233,233,0.82,2012-10-04
502234,48,0.96,2012-10-04
502236,196,0.18,2012-10-22
502236,867,0.87,2012-10-24
502236,1579,0.6,2012-10-24
502237,196,0.2,2012-10-24
502237,867,0.82,2012-10-24
502237,1579,0.6,2012-10-24
502238,341,0.67205,2013-12-11
502238,383,0.84007,2013-12-11
502238,415,1.68014,2013-12-11
502238,867,2.3,2012-10-24
502239,12,0.68,2012-10-24
502239,1454,0.3,2012-10-24
502240,341,0.57481,2013-07-02
502240,383,0.7185,2013-07-02
502240,415,1.43702,2013-07-02
502241,37,5.21,2012-10-24
502241,341,1.0399,2014-12-04
502241,383,1.29988,2014-12-04
502241,415,2.59975,2014-12-04
502242,12,0.68,2012-10-15
502243,341,0.47337,2013-04-29
502243,383,0.59172,2013-04-29
502243,415,1.1834,2013-04-29
502243,640,0.28402,2013-04-29
502243,990,0.5,2014-05-22
502243,1454,0.3,2012-10-15
502244,37,5.16,2012-10-24
502244,341,1.03272,2014-12-04
502244,383,1.2909,2014-12-04
502244,415,2.5818,2014-12-04
502245,341,1.11584,2014-04-22
502245,383,1.39481,2014-04-22
502245,428,0.33475,2014-04-22
502245,640,0.66951,2014-04-22
502246,341,1.01442,2014-11-06
502246,383,1.26803,2014-09-12
502246,415,2.53605,2014-09-12
502246,428,0.30433,2014-09-12
502246,640,0.60865,2014-09-12
502247,341,1.0135,2012-12-28
502247,385,0.152,2012-12-28
502247,428,0.3041,2012-12-28
502248,341,1.11584,2014-04-24
502248,385,0.16738,2014-04-24
502248,428,0.33475,2014-04-24
502249,341,1.14865,2012-10-16
502249,385,0.1723,2012-10-16
502249,428,0.34459,2012-10-16
502250,341,1.0567,2013-07-09
502250,383,1.32079,2013-07-09
502250,415,2.6416,2013-07-09
502250,428,0.31699,2013-07-09
502250,640,0.63397,2013-07-09
502250,1454,0.3,2012-10-24
502251,341,1.0135,2012-10-16
502251,385,0.15203,2012-10-16
502251,428,0.30405,2012-10-16
502253,341,1.0397,2012-10-16
502253,383,1.2997,2012-10-16
502253,415,2.5993,2012-10-16
502254,341,0.63401,2014-01-31
502254,383,0.79252,2014-01-31
502254,415,1.58504,2014-01-31
502255,341,0.6889,2012-12-28
502255,383,0.86116,2012-12-28
502255,415,1.7223,2012-12-28
502256,341,0.91721,2014-01-03
502256,383,1.1465,2014-01-03
502256,415,2.293,2014-01-03
502256,502462,6.01,2012-10-22
502257,341,1.0059,2012-10-22
502257,383,1.2574,2012-10-22
502257,415,2.5148,2012-10-22
502258,341,1.06514,2014-08-18
502258,383,1.33143,2014-08-18
502258,415,2.66285,2014-08-18
502258,1670,0.55,2012-10-25
502258,502462,7.06,2012-10-25
502259,341,1.0017,2012-10-22
502259,389,1.753,2012-10-22
502259,415,2.5042,2012-10-22
502260,341,0.9552,2014-08-18
502260,383,1.194,2014-08-18
502260,415,2.388,2014-08-18
502260,1670,0.42,2012-10-22
502260,502462,6.09,2012-10-22
502261,37,2.53,2012-10-23
502261,415,1.64,2012-10-23
502262,37,2.54,2012-10-23
502262,415,1.52,2012-10-23
502264,72,0.03,2012-10-23
502264,867,0.14,2012-10-25
502264,1494,0.2,2012-10-23
502265,1461,0.55,2012-10-24
502265,502479,0.655,2014-04-24
502266,74,1.12,2012-10-24
502266,89,1.02,2012-10-24
502266,277,0.46,2012-10-24
502266,1411,0.14,2012-10-24
502266,1461,0.55,2012-10-24
502266,502474,0.14,2012-10-24
502267,341,0.74814,2014-01-03
502267,383,0.93517,2014-01-03
502267,640,0.44882,2014-01-03
502267,990,0.5,2012-10-25
502268,341,1.0059,2012-10-24
502268,383,1.2574,2012-10-24
502268,415,2.5148,2012-10-24
502269,245,0.49,2012-10-24
502269,990,0.5,2012-10-24
502270,196,0.57,2012-10-24
502270,990,0.5,2012-10-24
502271,72,0.02,2012-10-24
502271,1494,0.2,2012-10-24
502271,502473,0.3,2012-10-24
502272,867,0.025,2012-10-24
502273,72,0.02,2012-10-24
502273,1494,0.2,2012-10-24
502273,502473,0.3,2012-10-24
502274,37,4.17,2012-10-24
502274,1461,0.55,2012-10-24
502275,72,0.02,2012-10-24
502275,1494,0.2,2012-10-24
502275,502473,0.31,2012-10-24
502276,72,0.02,2012-10-24
502276,1494,0.2,2012-10-24
502276,502473,0.3,2012-10-24
502277,1461,0.55,2012-10-25
502277,502475,2.47,2012-10-25
502278,1461,0.55,2012-12-28
502278,502475,2.42,2012-10-25
502279,341,0.66779,2014-06-03
502279,383,0.86474,2014-06-03
502279,389,1.1686,2014-06-03
502279,415,1.66948,2014-06-03
502279,502476,2.66,2012-10-25
502280,341,0.71429,2014-06-03
502280,383,0.89256,2014-06-03
502280,389,1.25,2014-06-03
502280,415,1.78571,2014-06-03
502280,502476,2.66,2012-10-25
502281,341,1.01442,2013-12-30
502281,385,0.15216,2013-12-30
502281,428,0.30433,2013-12-30
502281,640,0.60865,2013-12-30
502282,341,0.66779,2012-10-25
502282,383,0.83474,2012-10-25
502282,389,1.1686,2014-05-22
502282,415,1.66948,2012-10-25
502283,341,0.71429,2012-10-26
502283,383,0.89256,2012-10-26
502283,389,1.25,2014-05-22
502283,415,1.78571,2012-10-26
502284,245,0.59,2012-10-25
502284,990,0.5,2012-10-25
502284,502477,0.43,2012-10-25
502285,1461,0.55,2012-10-25
502285,502478,0.65,2012-10-25
502286,341,0.50719,2012-10-26
502286,383,0.63099,2012-10-26
502286,415,1.26796,2012-10-26
502286,867,0.2,2014-05-23
502286,1454,0.3,2012-10-26
502287,867,0.78,2012-10-26
502287,1413,0.17,2012-10-26
502288,245,1.16,2012-10-26
502288,1457,1.4,2012-10-26
502288,502480,9.32,2012-10-26
502289,341,1.05241,2012-10-26
502289,383,1.31551,2012-10-26
502289,415,2.63102,2012-10-26
502289,1457,1.4,2012-10-26
502290,245,0.88,2012-10-26
502290,1457,1.4,2012-10-26
502290,502480,6.7,2012-10-26
502291,341,1.0566,2012-10-26
502291,383,1.32079,2012-10-26
502291,415,2.64159,2012-10-26
502291,1457,1.4,2012-10-26
502292,245,0.79,2012-10-26
502292,1457,1.4,2012-10-26
502292,502480,5.97,2012-10-26
502293,341,0.57904,2012-10-26
502293,383,0.7238,2012-10-26
502293,415,1.44759,2012-10-26
502294,1457,1.4,2012-10-26
502294,502481,1.02,2012-10-26
502295,1457,1.4,2012-10-26
502295,502481,0.98,2012-10-26
502296,341,1.10735,2012-10-26
502296,383,1.38419,2012-10-26
502296,415,2.76829,2012-10-26
502297,341,1.02282,2012-10-26
502297,383,1.27853,2012-10-26
502297,415,2.55706,2012-10-26
502298,1457,1.4,2012-10-26
502298,502444,1.8,2012-10-26
502299,867,1.63,2012-10-26
502299,1455,1,2012-10-26
502328,341,1.098,2013-04-19
502328,383,1.3725,2013-04-19
502328,389,1.9215,2013-04-19
502328,415,2.745,2013-04-19
502328,987,1.75,2013-04-19
502329,341,1.0138,2013-04-12
502329,383,1.2673,2013-04-12
502329,389,1.7742,2013-04-12
502329,415,2.5345,2013-04-12
502329,987,1.75,2013-04-12
502330,341,1.0518,2013-04-17
502330,383,1.3148,2013-04-17
502330,389,1.8407,2013-04-17
502330,415,2.6295,2013-04-17
502330,987,1.75,2013-04-17
502331,196,0.21,2013-03-27
502331,1455,1,2013-03-27
502332,341,1.0539,2013-04-19
502332,383,1.3174,2013-04-19
502332,389,1.8443,2013-04-19
502332,415,2.6348,2013-04-19
502332,987,1.75,2013-04-19
502333,341,1.0895,2013-04-16
502333,383,1.3619,2013-04-16
502333,389,1.9066,2013-04-16
502333,415,2.7238,2013-04-16
502333,987,1.75,2013-04-16
502334,341,1.098,2013-04-19
502334,383,1.3725,2013-04-19
502334,389,1.9215,2013-04-19
502334,415,2.745,2013-04-19
502334,987,1.75,2013-04-19
502335,341,1.0609,2013-04-23
502335,383,1.3261,2013-04-23
502335,389,1.8566,2013-04-23
502335,415,2.6522,2013-04-23
502335,987,1.75,2013-04-23
502336,341,1.0773,2013-04-12
502336,383,1.3416,2013-04-12
502336,389,1.8853,2013-04-12
502336,415,2.6933,2013-04-12
502336,987,1.75,2013-04-12
502336,502491,2.1546,2013-04-12
502337,341,1.0815,2013-04-12
502337,383,1.3519,2013-04-12
502337,389,1.8926,2013-04-12
502337,415,2.7038,2013-04-12
502337,987,1.75,2013-04-12
502337,502491,2.163,2013-04-12
502338,341,1.0471,2013-04-12
502338,383,1.3089,2013-04-12
502338,389,1.8324,2013-04-12
502338,415,2.6178,2013-04-12
502338,987,1.75,2013-04-12
502339,341,1.0471,2013-04-25
502339,383,1.3089,2013-04-25
502339,389,1.8324,2013-04-25
502339,415,2.6178,2013-04-25
502339,987,1.75,2013-04-25
502340,341,1.0471,2013-04-25
502340,383,1.3089,2013-04-25
502340,389,1.8324,2013-04-25
502340,415,2.6178,2013-04-25
502340,987,1.75,2013-04-25
502341,139,2.27,2013-03-25
502341,160,1.77,2013-03-25
502341,371,0.59172,2013-03-25
502341,553,1.52,2013-03-25
502341,971,0.73964,2013-03-25
502341,979,1.47929,2013-03-25
502342,139,2.15,2013-03-26
502342,160,1.69,2013-03-26
502342,371,0.46072,2014-02-24
502342,553,1.29,2013-03-26
502342,971,0.5759,2014-02-24
502342,979,1.15179,2014-02-24
502342,1457,1.4,2014-02-24
502343,341,0.60017,2013-03-26
502343,640,0.3601,2013-03-26
502343,1454,0.3,2013-03-26
502344,341,0.60862,2013-03-26
502344,640,0.36517,2013-03-26
502344,1454,0.3,2013-03-26
502345,341,0.92989,2014-02-19
502345,383,1.16236,2014-02-19
502345,385,0.13948,2014-02-19
502345,415,2.32472,2014-02-19
502345,428,0.27897,2014-02-19
502345,640,0.55796,2014-02-19
502346,1457,1.4,2013-03-27
502346,502480,5.56,2014-01-08
502346,502505,0.69,2013-03-27
502347,341,0.71078,2013-11-06
502347,383,0.88847,2013-11-06
502347,415,1.77694,2013-11-06
502347,640,0.42647,2013-11-06
502347,1601,0.45,2013-04-03
502348,341,0.98478,2013-04-03
502348,383,1.231,2013-04-03
502348,415,2.462,2013-04-03
502348,640,0.59087,2013-11-06
502348,1457,1.4,2013-04-03
502349,341,1.04827,2013-12-30
502349,383,1.31034,2013-12-30
502349,428,0.31448,2013-12-30
502349,640,0.62896,2013-12-30
502350,341,0.42265,2013-04-03
502350,383,0.10567,2013-12-30
502350,428,0.02536,2013-12-30
502350,640,0.05072,2013-12-30
502350,1467,0.15,2013-04-03
502351,341,0.42265,2013-04-03
502351,383,0.52831,2014-05-26
502351,640,0.25359,2013-04-03
502351,1467,0.15,2013-04-03
502352,341,0.77422,2013-11-06
502352,383,0.96777,2013-11-06
502352,415,1.9355,2013-11-06
502352,640,0.46453,2013-11-06
502352,1601,0.45,2013-04-03
502353,341,1.04396,2013-04-03
502353,383,1.3049,2013-04-03
502353,415,2.60989,2013-04-03
502353,640,0.62637,2013-11-07
502353,1457,1.4,2013-04-03
502354,341,0.86306,2013-11-07
502354,383,1.07883,2013-11-07
502354,415,2.15765,2013-11-07
502354,640,0.51783,2013-11-07
502354,1601,0.45,2013-04-03
502355,341,1.0059,2013-04-03
502355,383,1.2574,2013-04-03
502355,415,2.5148,2013-04-03
